"book_id","book_title","book_original_title","book_author","book_score","book_score_count","book_genre_info","book_similar","book_id_exists","","","","","","","",""
4828,Иноземье,Otherland,Тэд Уильямс,8.01,180,wg1;wg5;wg52;wg54;wg169;wg69;wg202;wg144;wg92;wg102;wg111;wg137;wg112;wg212;wg171;wg106,6414;16376;436364,True
4829,Город золотых теней,City of Golden Shadow,Тэд Уильямс,7.69,316,wg1;wg5;wg52;wg164;wg69;wg144;wg206;wg92;wg102;wg111;wg212;wg171;wg106,1242;9765;321921;16493;11437;16492,True
4830,Река голубого пламени,River of Blue Fire,Тэд Уильямс,7.96,212,wg1;wg5;wg52;wg164;wg68;wg69;wg202;wg144;wg71;wg92;wg102;wg111;wg212;wg137;wg112;wg171;wg106,,True
4831,Гора из чёрного стекла,Mountain of Black Glass,Тэд Уильямс,8.01,186,wg1;wg5;wg52;wg69;wg144;wg206;wg202;wg75;wg71;wg76;wg92;wg102;wg112;wg133;wg140;wg111;wg171;wg106,,True
4832,Море серебряного света,Sea of Silver Light,Тэд Уильямс,8.01,89,wg1;wg5;wg52;wg164;wg69;wg144;wg206;wg202;wg75;wg76;wg92;wg102;wg111;wg137;wg212;wg140;wg171;wg106,,True
4833,Child of an Ancient City,,Тэд Уильямс,10.00,2,,,True
4834,Caliban's Hour,,Тэд Уильямс,8.75,4,,,True
4835,Tad Williams' Mirror World: An Illustrated Novel,,Тэд Уильямс,7.00,2,,,True
4836,Lovelock,,Орсон Скотт Кард,8.50,2,,4670;4676,True
4837,Война цветов,The War of the Flowers,Тэд Уильямс,7.72,196,wg19;wg21;wg211;wg22;wg20;wg52;wg91;wg101;wg255;wg166;wg112;wg113;wg171;wg106,10133;5930;36;12581;630777;870759,True
4838,Women of Genesis,                      Цикл                        ,Орсон Скотт Кард,0,0,,,True
4839,Sarah,,Орсон Скотт Кард,8.00,1,,,True
4840,Rebekah,,Орсон Скотт Кард,8.00,1,,,True
4841,Rachel and Leah,,Орсон Скотт Кард,8.00,1,,,True
4842,Марш теней,Shadowmarch,Тэд Уильямс,7.77,248,wg19;wg20;wg21;wg52;wg68;wg88;wg96;wg112;wg170;wg106,4078,True
4843,Treasury of Fantasy,,Тэд Уильямс,10.00,1,,,True
4844,Nonstop,,Тэд Уильямс,10.00,1,,,True
4845,Three Duets for Virgin and Nosehorn,,Тэд Уильямс,0,0,,,True
4846,The Stuff That Dreams Are Made Of,,Тэд Уильямс,0,0,,,True
4847,___,___,___,___,___,___,___,False
4848,The Writer's Child,,Тэд Уильямс,8.50,6,,,True
4849,Явившийся в пламени,Burning Man,Тэд Уильямс,7.36,398,wg19;wg21;wg52;wg88;wg105;wg96;wg112;wg106,,True
4850,Дорога ветров,Siege,Тэд Уильямс,0,0,,,True
4851,Башня Зелёного Ангела,Storm,Тэд Уильямс,0,0,,,True
4852,Песенный мастер,Songmaster,Орсон Скотт Кард,8.75,12,,,True
4853,Hart's Hope,,Орсон Скотт Кард,8.50,2,,,True
4854,Saints,Другие названия: A Woman of Destiny,Орсон Скотт Кард,9.00,1,,,True
4855,Wyrms,,Орсон Скотт Кард,5.80,5,,,True
4856,The Mormon Sea,                      Цикл                        ,Орсон Скотт Кард,6.19,60,wg1;wg15;wg3;wg40;wg177;wg179;wg14;wg164;wg52;wg69;wg202;wg75;wg102;wg112;wg111;wg153;wg106,,True
4857,The Abyss,,Орсон Скотт Кард,8.00,1,,,True
4858,Пропавшие дети,Lost Boys,Орсон Скотт Кард,8.10,156,wg30;wg164;wg69;wg202;wg75;wg100;wg175;wg150;wg108,,True
4859,Treasure Box,,Орсон Скотт Кард,7.50,2,,,True
4860,___,___,___,___,___,___,___,False
4861,Исход,Stone Tables,Орсон Скотт Кард,7.00,4,,,True
4862,Homebody,,Орсон Скотт Кард,8.00,2,,,True
4863,Enchantment,,Орсон Скотт Кард,6.83,6,,184512,True
4864,Magic Mirror,,Орсон Скотт Кард,8.00,1,,,True
4865,Robota,,Орсон Скотт Кард,8.00,1,,,True
4866,Magic Street,,Орсон Скотт Кард,8.00,1,,,True
4867,Самый счастливый мёртвый мальчик,The Happiest Dead Boy in the World,Тэд Уильямс,7.25,134,wg1;wg5;wg52;wg164;wg67;wg92;wg129;wg69;wg102;wg137;wg175;wg139;wg153;wg106,,True
4868,___,___,___,___,___,___,___,False
4869,___,___,___,___,___,___,___,False
4870,___,___,___,___,___,___,___,False
4871,Карты в зеркале,Maps in the Mirror,Орсон Скотт Кард,8.24,66,,,True
4872,___,___,___,___,___,___,___,False
4873,___,___,___,___,___,___,___,False
4874,___,___,___,___,___,___,___,False
4875,___,___,___,___,___,___,___,False
4876,___,___,___,___,___,___,___,False
4877,___,___,___,___,___,___,___,False
4878,___,___,___,___,___,___,___,False
4879,___,___,___,___,___,___,___,False
4880,___,___,___,___,___,___,___,False
4881,___,___,___,___,___,___,___,False
4882,___,___,___,___,___,___,___,False
4883,___,___,___,___,___,___,___,False
4884,___,___,___,___,___,___,___,False
4885,___,___,___,___,___,___,___,False
4886,___,___,___,___,___,___,___,False
4887,___,___,___,___,___,___,___,False
4888,___,___,___,___,___,___,___,False
4889,___,___,___,___,___,___,___,False
4890,___,___,___,___,___,___,___,False
4891,___,___,___,___,___,___,___,False
4892,___,___,___,___,___,___,___,False
4893,___,___,___,___,___,___,___,False
4894,___,___,___,___,___,___,___,False
4895,___,___,___,___,___,___,___,False
4896,___,___,___,___,___,___,___,False
4897,___,___,___,___,___,___,___,False
4898,___,___,___,___,___,___,___,False
4899,___,___,___,___,___,___,___,False
4900,___,___,___,___,___,___,___,False
4901,___,___,___,___,___,___,___,False
4902,___,___,___,___,___,___,___,False
4903,___,___,___,___,___,___,___,False
4904,___,___,___,___,___,___,___,False
4905,___,___,___,___,___,___,___,False
4906,___,___,___,___,___,___,___,False
4907,___,___,___,___,___,___,___,False
4908,___,___,___,___,___,___,___,False
4909,___,___,___,___,___,___,___,False
4910,___,___,___,___,___,___,___,False
4911,___,___,___,___,___,___,___,False
4912,___,___,___,___,___,___,___,False
4913,___,___,___,___,___,___,___,False
4914,___,___,___,___,___,___,___,False
4915,___,___,___,___,___,___,___,False
4916,___,___,___,___,___,___,___,False
4917,___,___,___,___,___,___,___,False
4918,___,___,___,___,___,___,___,False
4919,___,___,___,___,___,___,___,False
4920,___,___,___,___,___,___,___,False
4921,___,___,___,___,___,___,___,False
4922,___,___,___,___,___,___,___,False
4923,___,___,___,___,___,___,___,False
4924,___,___,___,___,___,___,___,False
4925,___,___,___,___,___,___,___,False
4926,Игра Эндера,Ender's Game,Орсон Скотт Кард,8.51,1286,wg1;wg2;wg4;wg64;wg52;wg69;wg77;wg103;wg115;wg112;wg113;wg150;wg106,69436;2146;15012;117849;681238;54323,True
4927,Игры с ДНК: финал,I Put My Blue Genes On,Орсон Скотт Кард,7.11,74,wg1;wg2;wg118;wg69;wg202;wg75;wg103;wg156;wg150;wg106,,True
4928,Певчая птица Микала,Mikal's Songbird,Орсон Скотт Кард,7.44,137,wg1;wg3;wg164;wg68;wg88;wg103;wg150;wg106,,True
4929,Задира и Дракон,The Bully and the Beast,Орсон Скотт Кард,7.57,123,wg32;wg47;wg69;wg77;wg96;wg112;wg111;wg150;wg106,,True
4930,Крышка времени,Closing the Timelid,Орсон Скотт Кард,7.23,173,wg1;wg13;wg164;wg69;wg202;wg75;wg103;wg150;wg108,10790;9370,True
4931,Упражнения на дыхание,Deep Breathing Exercises,Орсон Скотт Кард,7.23,161,wg1;wg3;wg164;wg69;wg202;wg75;wg100;wg133;wg150;wg106,,True
4932,Эвмениды из общественной уборной,Eumenides in the Fourth Floor Lavatory,Орсон Скотт Кард,6.73,109,wg31;wg235;wg164;wg69;wg202;wg75;wg101;wg153;wg108,15649,True
4933,Королевский обед,Kingsmeat,Орсон Скотт Кард,7.99,105,wg1;wg3;wg164;wg47;wg89;wg127;wg88;wg103;wg115;wg142;wg150;wg108,,True
4934,The Best Day,,Орсон Скотт Кард,7.33,3,,,True
4935,Смертные Боги,Mortal Gods,Орсон Скотт Кард,7.25,163,wg1;wg3;wg47;wg69;wg202;wg75;wg136;wg142;wg150;wg106,,True
4936,Конец,Quietus,Орсон Скотт Кард,7.00,97,wg30;wg164;wg47;wg69;wg202;wg75;wg101;wg100;wg150;wg106;wg224,,True
4937,Песчаная магия,Sandmagic,Орсон Скотт Кард,6.91,155,wg32;wg47;wg88;wg105;wg112;wg150;wg106,233002,True
4938,Songhouse,,Орсон Скотт Кард,8.00,1,,,True
4939,Соната без сопровождения,Unaccompanied Sonata,Орсон Скотт Кард,8.15,275,wg1;wg18;wg3;wg164;wg47;wg69;wg202;wg75;wg102;wg112;wg150;wg106,34164;20055;2075;4941;72200,True
4940,A Cross-Country Trip to Kill Richard Nixon,,Орсон Скотт Кард,5.60,5,,,True
4941,Жиртрест,Fat Farm,Орсон Скотт Кард,7.85,215,wg1;wg3;wg164;wg69;wg77;wg102;wg139;wg140;wg150;wg106,4118;26389;4939,True
4942,"То, что свято",Holy,Орсон Скотт Кард,7.24,124,wg1;wg3;wg164;wg52;wg89;wg127;wg103;wg142;wg150;wg106,,True
4943,Принцесса и медведь,The Princess and the Bear,Орсон Скотт Кард,7.32,126,wg32;wg47;wg164;wg88;wg105;wg112;wg150;wg106,8666,True
4944,Рассказ святой Эми,St. Amy's Tale,Орсон Скотт Кард,6.60,62,wg1;wg18;wg47;wg40;wg69;wg202;wg75;wg103;wg153;wg106,,True
4945,Обычная женщина,Middle Woman,Орсон Скотт Кард,7.69,130,wg32;wg47;wg69;wg201;wg73;wg105;wg112;wg150;wg106,23597,True
4946,Рай на сто лет,The Monkey's Thought 'Twas All in Fun',Орсон Скотт Кард,7.43,63,wg1;wg2;wg14;wg47;wg89;wg69;wg202;wg75;wg102;wg136;wg150;wg106,,True
4947,Фарфоровая саламандра,The Porcelain Salamander,Орсон Скотт Кард,7.32,140,wg32;wg164;wg47;wg88;wg105;wg112;wg150;wg106,,True
4948,Гробница песен,A Sepulcher of Songs,Орсон Скотт Кард,7.80,156,wg1;wg3;wg164;wg69;wg202;wg75;wg100;wg136;wg112;wg150;wg106,3121,True
4949,___,___,___,___,___,___,___,False
4950,На краю пустыни,The Fringe,Орсон Скотт Кард,6.73,46,wg1;wg15;wg3;wg164;wg14;wg69;wg202;wg75;wg102;wg150;wg106,,True
4951,Hatrack River,,Орсон Скотт Кард,7.08,13,,,True
4952,Работы по спасению имущества,Salvage,Орсон Скотт Кард,5.74,208,wg1;wg15;wg40;wg177;wg164;wg14;wg69;wg202;wg75;wg102;wg112;wg150;wg106,,True
4953,Америка,America,Орсон Скотт Кард,6.24,41,wg1;wg15;wg40;wg177;wg14;wg164;wg69;wg202;wg75;wg74;wg102;wg112;wg153;wg108,,True
4954,Око за око,Eye for Eye,Орсон Скотт Кард,8.07,188,wg1;wg3;wg164;wg69;wg202;wg75;wg100;wg133;wg112;wg150;wg106,58597;539154;918706,True
4955,Гастролёр,Dogwalker,Орсон Скотт Кард,7.30,138,wg1;wg5;wg3;wg52;wg164;wg69;wg202;wg75;wg102;wg133;wg150;wg106,2654,True
4956,Lost Boys,,Орсон Скотт Кард,8.57,7,,,True
4957,___,___,___,___,___,___,___,False
4958,Шаннара,Shannara,Терри Брукс,6.69,222,wg19;wg26;wg21;wg20;wg52;wg88;wg105;wg111;wg113;wg112;wg106,1693;59244;37691;3617;81845;81437;46472;391025,True
4959,Летописи Шаннары,Shannara Chronicles,Терри Брукс,6.52,200,wg19;wg26;wg21;wg20;wg52;wg88;wg105;wg111;wg112;wg113;wg106,3189;3972;29203;539354;59244;3617;4741;37691;3191;68185;391025,True
4960,Меч Шаннары,The Sword of Shannara,Терри Брукс,6.13,463,wg19;wg26;wg21;wg20;wg52;wg88;wg105;wg111;wg112;wg114;wg113;wg150;wg106,1693;3616;68138;59241;37686,True
4961,Эльфийские камни Шаннары,The Elfstones of Shannara,Терри Брукс,6.74,308,wg19;wg26;wg20;wg52;wg88;wg105;wg111;wg112;wg113;wg171;wg106,8346;43967,True
4962,Песнь Шаннары,The Wishsong of Shannara,Терри Брукс,6.85,263,wg19;wg26;wg21;wg20;wg52;wg88;wg105;wg111;wg112;wg113;wg171;wg106,,True
4963,Первый король Шаннары,The First King of Shannara,Терри Брукс,6.99,148,wg19;wg26;wg21;wg20;wg52;wg88;wg105;wg111;wg113;wg114;wg106,3617,True
4964,Хроники Заземелья,Magic Kingdom of Landover,Терри Брукс,7.04,156,wg19;wg24;wg52;wg91;wg69;wg202;wg75;wg101;wg150;wg106,3998;6828,True
4965,Продаётся волшебное королевство,Magic Kingdom for Sale — Sold,Терри Брукс,7.09,266,wg19;wg21;wg52;wg69;wg202;wg75;wg91;wg101;wg255;wg166;wg150;wg106,3898;13671;6829,True
4966,Чёрный единорог,The Black Unicorn,Терри Брукс,6.86,199,wg19;wg21;wg52;wg91;wg69;wg202;wg75;wg101;wg150;wg106,,True
4967,Волшебник у власти,Wizard at Large,Терри Брукс,6.71,169,wg19;wg21;wg52;wg69;wg202;wg75;wg91;wg101;wg150;wg106,,True
4968,Шкатулка Хитросплетений,The Tangle Box,Терри Брукс,6.88,140,wg19;wg21;wg52;wg69;wg202;wg75;wg91;wg101;wg150;wg106,,True
4969,Колдовское зелье,Witches' Brew,Терри Брукс,6.88,126,wg19;wg52;wg91;wg69;wg202;wg75;wg101;wg112;wg150;wg106,,True
4970,Наследие Шаннары,Heritage of Shannara,Терри Брукс,7.10,124,wg19;wg26;wg21;wg20;wg52;wg88;wg105;wg111;wg113;wg112;wg171;wg106,3617,True
4971,Потомки Шаннары,The Scions of Shannara,Терри Брукс,7.02,165,wg19;wg26;wg21;wg52;wg88;wg105;wg111;wg112;wg106,,True
4972,Друид Шаннары,The Druid of Shannara,Терри Брукс,7.03,164,wg19;wg26;wg21;wg52;wg88;wg105;wg111;wg112;wg150;wg106,,True
4973,Королева эльфов Шаннары,The Elf Queen of Shannara,Терри Брукс,6.92,172,wg19;wg26;wg21;wg52;wg88;wg105;wg111;wg112;wg106,,True
4974,Талисманы Шаннары,The Talismans of Shannara,Терри Брукс,7.01,155,wg19;wg26;wg21;wg52;wg88;wg105;wg111;wg112;wg113;wg106,,True
4975,Слово и Пустота,Word and the Void,Терри Брукс,8.80,15,,3617,True
4976,Бегущая с демоном,Running with the Demon,Терри Брукс,7.54,33,,,True
4977,Рыцарь Слова,A Knight of the Word,Терри Брукс,7.96,26,,,True
4978,Пламенеющий ангел,Angel Fire East,Терри Брукс,8.28,18,,,True
4979,Полёт «Ярла Шаннары»,Voyage of the Jerle Shannara,Терри Брукс,7.54,64,,,True
4980,Ведьма Ильзе,Ilse Witch,Терри Брукс,7.58,76,,,True
4981,Исчадие Света,Antrax,Терри Брукс,7.58,68,,,True
4982,Крылья тьмы,Morgawr,Терри Брукс,7.57,65,,,True
4983,High Druid of Shannara,,Терри Брукс,7.75,12,,,True
4984,Jarka Ruus,,Терри Брукс,8.57,7,,,True
4985,Tanequil,,Терри Брукс,8.86,7,,,True
4986,Straken,,Терри Брукс,8.67,6,,,True
4987,Revelation,,Терри Брукс,6.80,5,,,True
4988,Крюк,Hook,Терри Брукс,7.13,42,,,True
4989,Звёздные войны: Эпизод I. Призрачная угроза,Star Wars Episode I: The Phantom Menace,Терри Брукс,7.57,292,wg1;wg4;wg66;wg52;wg89;wg90;wg127;wg103;wg112;wg133;wg150;wg106,,True
4990,The World of Shannara,,Терри Брукс,8.00,4,,,True
4991,Trolltown I,,Терри Брукс,10.00,1,,,True
4992,Trolltown II,,Терри Брукс,10.00,1,,,True
4993,Trolltown III,,Терри Брукс,10.00,1,,,True
4994,Imaginary Friends,,Терри Брукс,10.00,1,,,True
4995,Sometimes the Magic Works,,Терри Брукс,10.00,1,,,True
4996,Неукротимый,Indomitable,Терри Брукс,6.47,124,wg19;wg21;wg26;wg52;wg88;wg105;wg113;wg112;wg153;wg106,,True
4997,Приют героев,,Генри Лайон Олди,8.37,784,wg19;wg21;wg52;wg51;wg47;wg88;wg105;wg111;wg153;wg106,7491,True
4998,"Listen, Mom and Dad",,Орсон Скотт Кард,0,0,,,True
4999,Saintspeak: The Mormon Dictionary,,Орсон Скотт Кард,0,0,,,True
5000,Ainge,,Орсон Скотт Кард,0,0,,,True
5001,How to Write Science Fiction and Fantasy: A Bestselling Science Fiction/Fantasy Writer Shares,,Орсон Скотт Кард,8.00,1,,,True
5002,Characters and Viewpoint,,Орсон Скотт Кард,8.00,1,,,True
5003,A Storyteller in Zion: Essays and Speeches,,Орсон Скотт Кард,0,0,,,True
5004,How to Write a Million,,Орсон Скотт Кард,0,0,,,True
5005,___,___,___,___,___,___,___,False
5006,Allegories of Change: The «New» Biotech in the Eye of Science Fiction,,Лоис Макмастер Буджолд,7.00,1,,,True
5007,The Unsung Collaborator,,Лоис Макмастер Буджолд,7.00,1,,,True
5008,Мой первый роман,My first novel,Лоис Макмастер Буджолд,7.80,51,,,True
5009,Free Associating About Falling Free,,Лоис Макмастер Буджолд,7.00,1,,,True
5010,Beyond Genre Barriers,,Лоис Макмастер Буджолд,7.00,1,,,True
5011,Mind Food: Writing Science Fiction,,Лоис Макмастер Буджолд,7.00,1,,,True
5012,___,___,___,___,___,___,___,False
5013,___,___,___,___,___,___,___,False
5014,___,___,___,___,___,___,___,False
5015,Метеоролог,Weatherman,Лоис Макмастер Буджолд,8.01,192,wg1;wg3;wg4;wg52;wg164;wg64;wg89;wg127;wg103;wg112;wg150;wg106,,True
5016,Плетельщица снов,Dreamweaver's Dilemma,Лоис Макмастер Буджолд,7.34,866,wg1;wg3;wg52;wg69;wg202;wg103;wg150;wg106,,True
5017,Приключение леди на набережной,The Adventure of the Lady on the Embankment,Лоис Макмастер Буджолд,7.26,56,wg34;wg186;wg52;wg69;wg71;wg192;wg99;wg150;wg106,,True
5018,Подарки к Зимнепразднику,Winterfair Gifts,Лоис Макмастер Буджолд,8.01,1217,wg1;wg3;wg4;wg52;wg68;wg89;wg127;wg103;wg112;wg156;wg150;wg106,,True
5019,Бартер,Barter,Лоис Макмастер Буджолд,7.42,114,wg1;wg3;wg51;wg69;wg202;wg75;wg100;wg136;wg150;wg106,12058,True
